date_time,vehicle_code,sensor_code,sensor,latitude,longitude,altitude,gps_ok,depth_m,pressure_m,temperature_c,conductivity_ms_cm,salinity_psu,density_kg_m3,sound_velocity_ms,mqtt_publish_timestamp
2026-04-13T17:49:58.486164+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2003823,106.8351778,17.17,False,88.12,89.88,23.1,52.49,35.08,1021.69,1529.61,2026-04-13T17:49:58.486
2026-04-13T17:49:59.486193+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1980278,106.8338213,17.09,False,87.19,88.93,24.33,51.76,34.83,1020.79,1533.15,2026-04-13T17:49:59.486
2026-04-13T17:50:00.486197+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1957279,106.8323125,16.83,False,98.48,100.45,21.96,51.49,35.01,1020.47,1529.98,2026-04-13T17:50:00.486
2026-04-13T17:50:01.486153+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1935152,106.8306797,17.28,False,99.22,101.2,20.65,51.8,34.06,1019.65,1524.53,2026-04-13T17:50:01.486
2026-04-13T17:50:02.486322+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.19142,106.8289525,17.04,False,88.08,89.84,19.87,51.12,34.38,1020.72,1520.2,2026-04-13T17:50:02.486
2026-04-13T17:50:03.486600+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1894703,106.8271612,16.99,False,87.29,89.03,19.48,50.96,35.51,1022.58,1521.44,2026-04-13T17:50:03.487
2026-04-13T17:50:04.486147+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1876913,106.8253362,16.93,False,77.7,79.25,23.64,52.53,35.27,1021.57,1534.29,2026-04-13T17:50:04.486
2026-04-13T17:50:05.486196+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1861046,106.8235072,16.93,False,69.33,70.72,25.96,52.76,35.22,1020.16,1538.48,2026-04-13T17:50:05.486
2026-04-13T17:50:06.486243+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.184728,106.8217031,17.12,False,70.11,71.51,23.84,51.41,34.51,1019.27,1530.36,2026-04-13T17:50:06.486
2026-04-13T17:50:07.486369+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1835754,106.8199507,16.94,False,79.22,80.81,23.19,51.91,34.3,1019.53,1530.0,2026-04-13T17:50:07.486
2026-04-13T17:50:08.486170+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1826562,106.818275,17.09,False,81.07,82.69,23.4,52.48,35.01,1021.02,1533.5,2026-04-13T17:50:08.486
2026-04-13T17:50:09.486229+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1819756,106.816698,17.09,False,65.19,66.49,22.91,51.19,33.92,1020.73,1529.36,2026-04-13T17:50:09.486
2026-04-13T17:50:10.486341+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1815344,106.8152387,17.14,False,61.31,62.54,22.82,51.25,33.32,1019.74,1526.32,2026-04-13T17:50:10.486
2026-04-13T17:50:11.486208+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.181329,106.8139128,17.01,False,56.09,57.21,22.06,51.87,33.38,1018.95,1525.91,2026-04-13T17:50:11.486
2026-04-13T17:50:12.486485+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1813517,106.8127323,17.11,False,49.05,50.03,21.99,51.1,33.23,1018.56,1527.45,2026-04-13T17:50:12.486
2026-04-13T17:50:13.486217+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1815909,106.8117053,17.16,False,51.49,52.52,25.52,51.84,34.59,1019.68,1536.07,2026-04-13T17:50:13.486
2026-04-13T17:50:14.487230+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1820314,106.8108361,17.05,False,57.84,59.0,27.24,53.21,35.19,1020.71,1538.88,2026-04-13T17:50:14.488
2026-04-13T17:50:15.487356+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1826549,106.8101253,16.99,False,59.72,60.91,24.82,52.2,34.22,1020.4,1534.05,2026-04-13T17:50:15.488
2026-04-13T17:50:16.486617+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1834403,106.8095696,16.97,False,41.95,42.79,25.41,51.39,33.45,1018.7,1536.11,2026-04-13T17:50:16.487
2026-04-13T17:50:17.487313+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1843644,106.8091622,16.94,False,34.79,35.48,25.91,52.05,32.8,1017.36,1534.57,2026-04-13T17:50:17.488
2026-04-13T17:50:18.487344+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1854024,106.8088931,16.91,False,35.27,35.97,24.93,52.08,32.78,1017.88,1530.54,2026-04-13T17:50:18.488
2026-04-13T17:50:21.687301+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1865283,106.8087493,16.91,False,30.34,30.95,26.54,51.55,33.02,1018.7,1536.53,2026-04-13T17:50:21.688
2026-04-13T17:50:22.486195+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1877159,106.8087152,17.05,False,33.5,34.17,25.62,51.56,32.34,1018.83,1535.27,2026-04-13T17:50:22.486
2026-04-13T17:50:23.486180+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.188939,106.8087736,17.0,False,37.31,38.06,24.28,52.07,32.68,1018.78,1530.35,2026-04-13T17:50:23.486
2026-04-13T17:50:24.486185+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1901721,106.8089052,17.03,False,38.04,38.8,27.5,52.16,33.78,1018.05,1537.69,2026-04-13T17:50:24.486
2026-04-13T17:50:25.486180+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1913912,106.8090903,16.91,False,21.31,21.74,31.78,52.67,33.34,1016.61,1548.21,2026-04-13T17:50:25.486
2026-04-13T17:50:26.486203+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1925738,106.8093082,17.05,False,11.49,11.72,30.01,53.21,33.24,1017.65,1545.65,2026-04-13T17:50:26.486
2026-04-13T17:50:27.486150+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1937001,106.8095388,16.94,False,17.68,18.03,28.08,52.29,32.74,1018.5,1538.8,2026-04-13T17:50:27.486
2026-04-13T17:50:28.486213+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1947526,106.8097624,17.06,False,15.98,16.3,27.05,51.17,31.57,1017.67,1534.0,2026-04-13T17:50:28.486
2026-04-13T17:50:29.486210+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.195717,106.8099607,17.02,False,18.41,18.77,26.45,52.06,32.22,1017.36,1535.69,2026-04-13T17:50:29.486
2026-04-13T17:50:30.486194+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1965824,106.8101171,17.18,False,20.28,20.68,28.49,52.53,32.29,1016.38,1541.46,2026-04-13T17:50:30.486
2026-04-13T17:50:31.486324+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1973413,106.8102171,17.11,False,19.13,19.52,28.78,51.66,32.12,1016.59,1539.5,2026-04-13T17:50:31.486
2026-04-13T17:50:32.486320+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1979895,106.8102487,16.89,False,5.75,5.86,28.23,51.95,31.76,1017.34,1536.8,2026-04-13T17:50:32.486
2026-04-13T17:50:33.486336+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1985269,106.8102031,17.14,False,0.5,0.51,30.95,52.82,31.14,1016.69,1544.34,2026-04-13T17:50:33.486
2026-04-13T17:50:34.486336+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1989564,106.8100742,16.96,False,5.4,5.51,32.2,52.55,32.4,1016.78,1548.99,2026-04-13T17:50:34.486
2026-04-13T17:50:35.486367+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1992845,106.8098597,17.07,False,8.02,8.18,29.84,52.37,33.29,1017.03,1542.65,2026-04-13T17:50:35.486
2026-04-13T17:50:36.486355+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1995207,106.8095604,17.16,False,8.28,8.44,28.18,52.67,32.39,1016.56,1537.49,2026-04-13T17:50:36.486
2026-04-13T17:50:37.486357+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1996772,106.8091806,17.11,False,8.73,8.91,26.7,51.73,31.94,1017.35,1536.17,2026-04-13T17:50:37.486
2026-04-13T17:50:38.486166+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1997687,106.8087281,17.01,False,5.83,5.95,26.69,51.01,31.14,1017.51,1535.72,2026-04-13T17:50:38.486
2026-04-13T17:50:39.486217+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1998117,106.8082136,17.14,False,0.5,0.51,30.16,52.37,30.67,1016.23,1540.3,2026-04-13T17:50:39.486
2026-04-13T17:50:40.486348+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1998241,106.8076509,17.0,False,0.5,0.51,30.99,52.73,31.67,1015.89,1542.73,2026-04-13T17:50:40.486
2026-04-13T17:50:41.486289+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1998249,106.8070564,17.02,False,0.5,0.51,29.3,51.52,31.37,1015.41,1541.44,2026-04-13T17:50:41.486
2026-04-13T17:50:42.486317+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1998333,106.8064486,16.98,False,7.45,7.6,30.28,52.37,31.66,1015.95,1544.11,2026-04-13T17:50:42.486
2026-04-13T17:50:43.486607+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1998684,106.805848,17.21,False,4.72,4.82,31.25,53.15,32.22,1017.16,1544.06,2026-04-13T17:50:43.487
2026-04-13T17:50:44.486344+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.1999484,106.8052762,17.13,False,3.86,3.94,29.42,51.95,32.25,1017.86,1540.24,2026-04-13T17:50:44.486
2026-04-13T17:50:45.486312+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2000904,106.8047554,17.18,False,0.5,0.51,28.43,51.97,32.52,1017.53,1540.9,2026-04-13T17:50:45.486
2026-04-13T17:50:46.486322+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2003096,106.8043082,17.13,False,0.5,0.51,26.95,52.36,32.02,1016.54,1536.9,2026-04-13T17:50:46.486
2026-04-13T17:50:47.486322+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.200619,106.8039567,17.06,False,0.5,0.51,26.93,51.31,30.57,1015.4,1532.75,2026-04-13T17:50:47.486
2026-04-13T17:50:48.486230+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.201029,106.8037219,17.02,False,2.22,2.27,30.7,51.69,30.89,1015.78,1541.66,2026-04-13T17:50:48.486
2026-04-13T17:50:49.486165+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.201547,106.8036235,17.12,False,14.09,14.38,31.38,52.98,31.85,1017.19,1546.8,2026-04-13T17:50:49.486
2026-04-13T17:50:50.486231+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2021771,106.8036788,17.11,False,8.56,8.73,29.53,52.45,31.87,1017.27,1542.43,2026-04-13T17:50:50.486
2026-04-13T17:50:51.486357+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2029198,106.8039029,17.01,False,5.99,6.11,29.81,51.87,32.34,1016.6,1540.96,2026-04-13T17:50:51.486
2026-04-13T17:50:52.486341+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2037724,106.8043077,17.12,False,3.1,3.16,30.04,52.4,31.62,1015.47,1541.21,2026-04-13T17:50:52.486
2026-04-13T17:50:53.486345+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2047282,106.8049016,17.16,False,3.52,3.59,28.67,52.56,31.95,1016.55,1541.11,2026-04-13T17:50:53.486
2026-04-13T17:50:54.486349+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2057772,106.8056896,16.97,False,1.24,1.26,28.56,51.84,32.61,1018.04,1540.81,2026-04-13T17:50:54.486
2026-04-13T17:50:55.486354+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2069062,106.8066725,16.84,False,12.08,12.32,26.8,51.77,32.6,1018.67,1534.56,2026-04-13T17:50:55.486
2026-04-13T17:50:56.486244+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2080984,106.8078474,17.09,False,26.79,27.32,25.34,52.29,32.8,1018.4,1532.45,2026-04-13T17:50:56.486
2026-04-13T17:50:57.486353+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2093347,106.8092069,17.05,False,19.57,19.96,30.3,52.17,31.75,1015.7,1544.76,2026-04-13T17:50:57.486
2026-04-13T17:50:58.486348+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2105931,106.8107398,17.09,False,14.68,14.98,32.01,52.03,31.09,1014.89,1546.5,2026-04-13T17:50:58.486
2026-04-13T17:50:59.486320+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2118499,106.812431,17.06,False,14.11,14.39,29.6,52.84,32.33,1017.25,1540.43,2026-04-13T17:50:59.486
2026-04-13T17:51:00.486293+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.21308,106.8142615,17.17,False,18.09,18.45,28.57,52.48,32.85,1018.56,1539.95,2026-04-13T17:51:00.486
2026-04-13T17:51:01.486340+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.214257,106.8162089,16.9,False,20.81,21.22,27.73,51.62,32.78,1018.33,1540.34,2026-04-13T17:51:01.486
2026-04-13T17:51:02.486330+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2153546,106.818248,17.02,False,28.5,29.07,25.9,52.24,33.42,1018.25,1535.69,2026-04-13T17:51:02.486
2026-04-13T17:51:03.486348+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2163464,106.8203508,16.95,False,43.6,44.47,24.77,52.29,33.65,1018.27,1531.27,2026-04-13T17:51:03.486
2026-04-13T17:51:04.486355+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2172069,106.8224872,17.12,False,36.43,37.16,25.02,51.48,33.78,1018.91,1533.3,2026-04-13T17:51:04.486
2026-04-13T17:51:05.486349+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2179123,106.8246259,17.07,False,28.84,29.42,25.65,51.9,33.5,1019.48,1536.5,2026-04-13T17:51:05.486
2026-04-13T17:51:06.486361+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2184405,106.8267344,17.1,False,31.51,32.14,28.86,52.76,32.23,1018.01,1540.95,2026-04-13T17:51:06.486
2026-04-13T17:51:07.486332+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2187721,106.82878,17.03,False,38.38,39.15,29.26,52.07,32.35,1017.23,1540.02,2026-04-13T17:51:07.486
2026-04-13T17:51:08.486353+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2188907,106.8307305,16.96,False,45.2,46.1,25.78,51.48,32.92,1017.59,1534.53,2026-04-13T17:51:08.486
2026-04-13T17:51:09.486252+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.2187832,106.8325544,17.12,False,49.47,50.46,23.75,52.17,33.57,1018.66,1532.32,2026-04-13T17:51:09.486
