date_time,vehicle_code,sensor_code,sensor,latitude,longitude,altitude,gps_ok,depth_m,pressure_m,temperature_c,conductivity_ms_cm,salinity_psu,density_kg_m3,sound_velocity_ms,mqtt_publish_timestamp
2026-04-24T05:18:14.814471+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931119,107.5665596,24.66,True,26.65,27.19,26.93,51.62,32.15,1016.92,1535.02,2026-04-24T05:18:14.814
2026-04-24T05:18:15.814589+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931207,107.5665465,24.8,True,14.88,15.18,26.82,51.35,31.88,1017.65,1536.86,2026-04-24T05:18:15.815
2026-04-24T05:18:16.814597+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931233,107.5665054,24.61,True,15.01,15.31,29.34,52.68,31.82,1017.61,1542.17,2026-04-24T05:18:16.815
2026-04-24T05:18:17.814602+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931299,107.5664844,24.73,True,19.66,20.05,32.02,53.09,33.01,1017.46,1546.48,2026-04-24T05:18:17.815
2026-04-24T05:18:18.814490+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931341,107.5664753,24.67,True,27.71,28.26,29.13,52.29,34.25,1018.08,1542.32,2026-04-24T05:18:18.814
2026-04-24T05:18:19.814617+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931362,107.5664609,24.66,True,30.46,31.07,26.72,52.43,33.43,1017.71,1538.67,2026-04-24T05:18:19.815
2026-04-24T05:18:20.814465+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931343,107.5664555,24.75,True,41.6,42.43,24.13,52.07,33.4,1019.02,1532.12,2026-04-24T05:18:20.814
2026-04-24T05:18:21.814610+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931372,107.5664481,24.77,True,44.23,45.12,22.83,50.89,33.16,1019.97,1526.11,2026-04-24T05:18:21.815
2026-04-24T05:18:22.814595+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931361,107.5664455,24.84,True,30.9,31.52,26.48,51.79,32.39,1018.51,1534.66,2026-04-24T05:18:22.815
2026-04-24T05:18:23.814607+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931563,107.5665159,24.68,True,32.39,33.04,27.29,52.72,33.11,1018.0,1539.79,2026-04-24T05:18:23.815
2026-04-24T05:18:24.814612+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931743,107.566568,24.78,True,40.88,41.7,24.62,51.36,32.95,1017.76,1532.61,2026-04-24T05:18:24.815
2026-04-24T05:18:25.814637+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893191,107.5665829,24.91,True,51.21,52.24,24.95,51.4,33.04,1018.16,1531.27,2026-04-24T05:18:25.815
2026-04-24T05:18:26.814496+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931866,107.5665495,24.76,True,54.06,55.14,27.13,52.97,34.17,1019.6,1538.61,2026-04-24T05:18:26.814
2026-04-24T05:18:27.814466+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893177,107.5664899,24.57,True,59.29,60.48,25.11,52.23,34.67,1020.86,1536.9,2026-04-24T05:18:27.814
2026-04-24T05:18:28.814503+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893169,107.5664697,24.74,True,63.74,65.02,22.9,51.45,35.19,1021.1,1531.0,2026-04-24T05:18:28.814
2026-04-24T05:18:29.814456+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931727,107.5665017,24.72,True,51.16,52.18,22.23,51.96,34.39,1019.61,1525.89,2026-04-24T05:18:29.814
2026-04-24T05:18:30.814562+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931685,107.5664861,24.77,True,52.84,53.9,21.31,51.39,33.04,1018.6,1523.23,2026-04-24T05:18:30.815
2026-04-24T05:18:31.814578+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931654,107.5664829,24.67,True,65.14,66.45,23.39,51.1,33.65,1019.53,1531.71,2026-04-24T05:18:31.815
2026-04-24T05:18:32.814492+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931764,107.5665457,24.76,True,75.77,77.29,24.64,52.08,34.31,1020.65,1534.31,2026-04-24T05:18:32.814
2026-04-24T05:18:33.814570+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931736,107.5665638,24.76,True,78.22,79.79,22.79,52.19,34.23,1020.83,1527.52,2026-04-24T05:18:33.815
2026-04-24T05:18:34.814484+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931698,107.5665782,24.64,True,77.4,78.95,23.44,51.55,34.64,1020.06,1531.12,2026-04-24T05:18:34.814
2026-04-24T05:18:35.814488+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893168,107.5665932,24.62,True,82.43,84.07,24.64,51.82,34.49,1019.11,1536.03,2026-04-24T05:18:35.814
2026-04-24T05:18:36.814530+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931694,107.5666333,24.67,True,73.03,74.49,23.59,52.49,34.65,1019.85,1531.85,2026-04-24T05:18:36.814
2026-04-24T05:18:37.814569+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931535,107.5666102,24.9,True,73.78,75.25,22.15,51.92,35.76,1021.98,1527.5,2026-04-24T05:18:37.814
2026-04-24T05:18:38.814612+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931364,107.5666181,24.55,True,88.93,90.71,20.03,51.08,35.59,1022.7,1523.63,2026-04-24T05:18:38.815
2026-04-24T05:18:39.814519+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931237,107.5665952,24.94,True,98.47,100.44,18.7,51.63,35.24,1022.04,1521.53,2026-04-24T05:18:39.814
2026-04-24T05:18:40.814473+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931162,107.5665996,24.73,True,99.48,101.47,21.97,51.9,34.7,1020.05,1527.99,2026-04-24T05:18:40.814
2026-04-24T05:18:41.814563+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931056,107.5665828,24.84,True,93.62,95.5,24.7,51.43,34.03,1018.89,1532.27,2026-04-24T05:18:41.815
2026-04-24T05:18:42.814478+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930914,107.5665905,24.9,True,97.8,99.76,22.53,52.03,35.18,1021.1,1530.16,2026-04-24T05:18:42.814
2026-04-24T05:18:43.814572+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930958,107.5666265,24.78,True,93.49,95.36,22.3,52.35,35.24,1021.95,1531.19,2026-04-24T05:18:43.815
2026-04-24T05:18:44.814622+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931049,107.5666634,24.69,True,92.67,94.53,22.85,51.44,34.82,1021.28,1530.06,2026-04-24T05:18:44.815
2026-04-24T05:18:45.814442+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931128,107.5666945,24.55,True,108.73,110.9,20.64,51.58,35.91,1021.67,1524.28,2026-04-24T05:18:45.814
2026-04-24T05:18:46.814485+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931226,107.5667145,24.82,True,116.58,118.91,19.79,52.25,36.22,1021.56,1524.57,2026-04-24T05:18:46.814
2026-04-24T05:18:47.814580+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931196,107.5667182,24.72,True,114.9,117.2,19.02,51.5,36.54,1022.46,1524.16,2026-04-24T05:18:47.815
2026-04-24T05:18:48.815309+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931075,107.5667108,24.68,True,105.74,107.85,18.64,51.06,36.27,1023.27,1520.4,2026-04-24T05:18:48.816
2026-04-24T05:18:49.815242+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893091,107.5666884,24.81,True,108.02,110.18,21.91,52.15,34.84,1021.79,1526.45,2026-04-24T05:18:49.816
2026-04-24T05:18:58.308837+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893091,107.5666884,24.81,True,109.56,111.76,24.45,52.26,34.63,1020.39,1534.95,2026-04-24T05:18:58.310
2026-04-24T05:18:58.815451+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931117,107.5667525,24.64,True,107.33,109.48,22.49,51.3,35.02,1020.19,1531.55,2026-04-24T05:18:58.816
2026-04-24T05:18:59.816443+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931088,107.5667622,24.67,True,121.63,124.06,20.36,51.85,35.67,1021.19,1524.54,2026-04-24T05:18:59.817
2026-04-24T05:19:00.814996+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931057,107.5667703,24.52,True,127.81,130.36,19.62,52.22,36.68,1023.05,1522.79,2026-04-24T05:19:00.816
2026-04-24T05:19:01.814457+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931133,107.5667954,24.74,True,122.56,125.01,18.89,51.06,36.19,1023.51,1522.52,2026-04-24T05:19:01.814
2026-04-24T05:19:02.815895+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931139,107.566789,24.7,True,111.88,114.11,20.27,51.51,35.65,1022.46,1526.38,2026-04-24T05:19:02.817
2026-04-24T05:19:03.814912+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931154,107.5667928,24.74,True,111.98,114.22,20.09,52.39,36.53,1022.21,1524.45,2026-04-24T05:19:03.815
2026-04-24T05:19:04.814478+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931137,107.5667971,24.57,True,118.86,121.23,18.62,51.31,36.4,1021.94,1519.6,2026-04-24T05:19:04.814
2026-04-24T05:19:05.814708+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931138,107.5668054,24.7,True,116.03,118.35,21.73,51.54,35.8,1021.42,1529.86,2026-04-24T05:19:05.815
2026-04-24T05:19:06.815559+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8931009,107.5668052,24.62,True,125.8,128.32,23.65,52.7,35.55,1021.84,1535.19,2026-04-24T05:19:06.816
2026-04-24T05:19:07.814426+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930985,107.5668131,24.65,True,130.55,133.16,21.26,51.67,34.88,1022.02,1525.85,2026-04-24T05:19:07.814
2026-04-24T05:19:08.814432+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930879,107.5668152,24.84,True,121.73,124.16,19.92,51.02,35.63,1022.05,1522.54,2026-04-24T05:19:08.814
2026-04-24T05:19:09.816103+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930774,107.5668262,24.71,True,110.9,113.11,19.45,51.89,36.13,1021.64,1524.2,2026-04-24T05:19:09.817
2026-04-24T05:19:10.815501+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930778,107.5668425,24.91,True,109.43,111.62,18.8,51.79,35.86,1021.64,1522.3,2026-04-24T05:19:10.816
2026-04-24T05:19:11.816009+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930721,107.5668444,24.8,True,119.98,122.38,20.23,51.34,36.46,1022.79,1524.54,2026-04-24T05:19:11.817
2026-04-24T05:19:12.814463+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930647,107.5668471,24.59,True,117.67,120.02,20.98,51.83,36.03,1022.96,1525.91,2026-04-24T05:19:12.814
2026-04-24T05:19:13.814576+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893055,107.5668522,24.45,True,120.81,123.22,19.41,52.15,36.18,1023.02,1524.43,2026-04-24T05:19:13.815
2026-04-24T05:19:14.814585+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930403,107.5668461,24.62,True,124.17,126.66,21.32,51.81,36.71,1022.09,1530.24,2026-04-24T05:19:14.815
2026-04-24T05:19:15.814614+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930327,107.5668486,24.71,True,112.87,115.13,23.88,51.83,35.21,1019.94,1532.33,2026-04-24T05:19:15.815
2026-04-24T05:19:16.814585+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930161,107.5668645,24.49,True,102.65,104.7,22.43,52.18,34.37,1020.19,1527.77,2026-04-24T05:19:16.815
2026-04-24T05:19:34.455442+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930161,107.5668645,24.49,True,100.81,102.83,20.73,51.43,34.67,1021.69,1526.16,2026-04-24T05:19:34.456
2026-04-24T05:19:34.814444+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928749,107.5667868,24.65,True,112.8,115.06,18.66,50.74,35.35,1022.81,1521.05,2026-04-24T05:19:34.814
2026-04-24T05:19:35.814466+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928757,107.56678,24.65,True,111.89,114.13,18.19,51.84,36.51,1022.97,1518.49,2026-04-24T05:19:35.814
2026-04-24T05:19:36.814446+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928737,107.5667646,24.64,True,107.55,109.7,21.45,52.33,36.32,1021.34,1527.66,2026-04-24T05:19:36.814
2026-04-24T05:19:37.814561+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928751,107.5667656,24.74,True,109.18,111.36,22.71,51.52,35.58,1020.69,1532.61,2026-04-24T05:19:37.815
2026-04-24T05:19:38.814553+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892868,107.566751,24.75,True,97.47,99.42,21.6,51.91,35.61,1021.84,1528.96,2026-04-24T05:19:38.815
2026-04-24T05:19:39.814530+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928662,107.5667274,24.63,True,88.12,89.88,23.1,52.49,35.08,1021.69,1529.61,2026-04-24T05:19:39.815
2026-04-24T05:19:40.814535+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928686,107.5667283,24.73,True,87.19,88.93,24.33,51.76,34.83,1020.79,1533.15,2026-04-24T05:19:40.814
2026-04-24T05:19:41.814486+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892872,107.566711,24.68,True,98.48,100.45,21.96,51.49,35.01,1020.47,1529.98,2026-04-24T05:19:41.814
2026-04-24T05:19:42.814510+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892873,107.5667026,24.8,True,99.22,101.2,20.65,51.8,34.06,1019.65,1524.53,2026-04-24T05:19:42.814
2026-04-24T05:19:43.814475+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928758,107.5666998,24.8,True,88.08,89.84,19.87,51.12,34.38,1020.72,1520.2,2026-04-24T05:19:43.814
2026-04-24T05:19:44.814484+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928852,107.5667017,24.59,True,87.29,89.03,19.48,50.96,35.51,1022.58,1521.44,2026-04-24T05:19:44.814
2026-04-24T05:19:45.814502+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928804,107.5666862,24.68,True,77.7,79.25,23.64,52.53,35.27,1021.57,1534.29,2026-04-24T05:19:45.814
2026-04-24T05:19:46.814469+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928917,107.5666637,24.7,True,69.33,70.72,25.96,52.76,35.22,1020.16,1538.48,2026-04-24T05:19:46.814
2026-04-24T05:19:47.814631+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892895,107.5666488,24.71,True,70.11,71.51,23.84,51.41,34.51,1019.27,1530.36,2026-04-24T05:19:47.815
2026-04-24T05:19:48.814427+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928987,107.5666507,24.55,True,79.22,80.81,23.19,51.91,34.3,1019.53,1530.0,2026-04-24T05:19:48.814
2026-04-24T05:19:49.814496+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892896,107.5666568,24.73,True,81.07,82.69,23.4,52.48,35.01,1021.02,1533.5,2026-04-24T05:19:49.814
2026-04-24T05:19:50.814483+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892896,107.5666411,24.72,True,65.19,66.49,22.91,51.19,33.92,1020.73,1529.36,2026-04-24T05:19:50.814
2026-04-24T05:19:51.814895+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928919,107.5666411,24.71,True,61.31,62.54,22.82,51.25,33.32,1019.74,1526.32,2026-04-24T05:19:51.816
2026-04-24T05:20:11.647901+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8928919,107.5666411,24.71,True,56.09,57.21,22.06,51.87,33.38,1018.95,1525.91,2026-04-24T05:20:11.648
2026-04-24T05:20:11.814605+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929476,107.5666127,24.35,True,49.05,50.03,21.99,51.1,33.23,1018.56,1527.45,2026-04-24T05:20:11.815
2026-04-24T05:20:12.814626+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929545,107.5666283,24.53,True,51.49,52.52,25.52,51.84,34.59,1019.68,1536.07,2026-04-24T05:20:12.815
2026-04-24T05:20:13.814619+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929543,107.5666401,24.73,True,57.84,59.0,27.24,53.21,35.19,1020.71,1538.88,2026-04-24T05:20:13.815
2026-04-24T05:20:23.924301+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929543,107.5666401,24.73,True,59.72,60.91,24.82,52.2,34.22,1020.4,1534.05,2026-04-24T05:20:23.926
2026-04-24T05:20:24.814962+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929599,107.5665525,24.4,True,41.95,42.79,25.41,51.39,33.45,1018.7,1536.11,2026-04-24T05:20:24.816
2026-04-24T05:20:25.815553+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929627,107.5665348,24.48,True,34.79,35.48,25.91,52.05,32.8,1017.36,1534.57,2026-04-24T05:20:25.816
2026-04-24T05:20:27.802842+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929627,107.5665348,24.48,True,35.27,35.97,24.93,52.08,32.78,1017.88,1530.54,2026-04-24T05:20:27.804
2026-04-24T05:20:27.814573+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929586,107.5665147,24.57,True,30.34,30.95,26.54,51.55,33.02,1018.7,1536.53,2026-04-24T05:20:27.815
2026-04-24T05:20:28.814562+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929477,107.5665074,24.33,True,33.5,34.17,25.62,51.56,32.34,1018.83,1535.27,2026-04-24T05:20:28.815
2026-04-24T05:20:29.814748+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929354,107.5665065,24.54,True,37.31,38.06,24.28,52.07,32.68,1018.78,1530.35,2026-04-24T05:20:29.815
2026-04-24T05:20:30.814555+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929305,107.5665095,24.6,True,38.04,38.8,27.5,52.16,33.78,1018.05,1537.69,2026-04-24T05:20:30.815
2026-04-24T05:20:31.814774+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929345,107.566508,24.34,True,21.31,21.74,31.78,52.67,33.34,1016.61,1548.21,2026-04-24T05:20:31.815
2026-04-24T05:20:33.333479+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929345,107.566508,24.34,True,11.49,11.72,30.01,53.21,33.24,1017.65,1545.65,2026-04-24T05:20:33.334
2026-04-24T05:20:33.814446+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929326,107.5664984,24.26,True,17.68,18.03,28.08,52.29,32.74,1018.5,1538.8,2026-04-24T05:20:33.814
2026-04-24T05:20:34.814824+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929326,107.5664984,24.26,True,15.98,16.3,27.05,51.17,31.57,1017.67,1534.0,2026-04-24T05:20:34.815
2026-04-24T05:20:35.814432+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929299,107.5664817,24.44,True,18.41,18.77,26.45,52.06,32.22,1017.36,1535.69,2026-04-24T05:20:35.814
2026-04-24T05:20:36.814465+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.892934,107.5665385,24.59,True,20.28,20.68,28.49,52.53,32.29,1016.38,1541.46,2026-04-24T05:20:36.814
2026-04-24T05:20:37.814474+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929304,107.5665377,24.48,True,19.13,19.52,28.78,51.66,32.12,1016.59,1539.5,2026-04-24T05:20:37.814
2026-04-24T05:20:38.814439+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929251,107.5665443,24.4,True,5.75,5.86,28.23,51.95,31.76,1017.34,1536.8,2026-04-24T05:20:38.814
2026-04-24T05:20:39.814442+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929262,107.5665231,24.59,True,0.5,0.51,30.95,52.82,31.14,1016.69,1544.34,2026-04-24T05:20:39.814
2026-04-24T05:20:40.814588+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929282,107.5665111,24.43,True,5.4,5.51,32.2,52.55,32.4,1016.78,1548.99,2026-04-24T05:20:40.815
2026-04-24T05:20:41.814473+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929222,107.5664882,24.55,True,8.02,8.18,29.84,52.37,33.29,1017.03,1542.65,2026-04-24T05:20:41.814
2026-04-24T05:20:42.814442+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929228,107.5665029,24.49,True,8.28,8.44,28.18,52.67,32.39,1016.56,1537.49,2026-04-24T05:20:42.814
2026-04-24T05:20:43.814462+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929231,107.566506,24.48,True,8.73,8.91,26.7,51.73,31.94,1017.35,1536.17,2026-04-24T05:20:43.814
2026-04-24T05:20:44.814429+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929273,107.566489,24.51,True,5.83,5.95,26.69,51.01,31.14,1017.51,1535.72,2026-04-24T05:20:44.814
2026-04-24T05:20:45.814295+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929246,107.5665027,24.48,True,0.5,0.51,30.16,52.37,30.67,1016.23,1540.3,2026-04-24T05:20:45.814
2026-04-24T05:20:46.814708+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929303,107.5665051,24.39,True,0.5,0.51,30.99,52.73,31.67,1015.89,1542.73,2026-04-24T05:20:46.815
2026-04-24T05:20:47.814881+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929431,107.566502,24.44,True,0.5,0.51,29.3,51.52,31.37,1015.41,1541.44,2026-04-24T05:20:47.815
2026-04-24T05:20:48.814433+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929484,107.566517,24.4,True,7.45,7.6,30.28,52.37,31.66,1015.95,1544.11,2026-04-24T05:20:48.814
2026-04-24T05:20:49.814454+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929508,107.5665275,24.56,True,4.72,4.82,31.25,53.15,32.22,1017.16,1544.06,2026-04-24T05:20:49.814
2026-04-24T05:20:50.814684+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929626,107.5665294,24.46,True,3.86,3.94,29.42,51.95,32.25,1017.86,1540.24,2026-04-24T05:20:50.815
2026-04-24T05:20:51.814806+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929747,107.5665112,24.49,True,0.5,0.51,28.43,51.97,32.52,1017.53,1540.9,2026-04-24T05:20:51.815
2026-04-24T05:20:52.814438+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929816,107.5665303,24.58,True,0.5,0.51,26.95,52.36,32.02,1016.54,1536.9,2026-04-24T05:20:52.814
2026-04-24T05:20:53.814427+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929804,107.5665216,24.33,True,0.5,0.51,26.93,51.31,30.57,1015.4,1532.75,2026-04-24T05:20:53.814
2026-04-24T05:20:54.814450+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8929996,107.5665305,24.57,True,2.22,2.27,30.7,51.69,30.89,1015.78,1541.66,2026-04-24T05:20:54.814
2026-04-24T05:20:55.815203+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930016,107.5665335,24.54,True,14.09,14.38,31.38,52.98,31.85,1017.19,1546.8,2026-04-24T05:20:55.816
2026-04-24T05:20:56.814936+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930033,107.5665312,24.64,True,8.56,8.73,29.53,52.45,31.87,1017.27,1542.43,2026-04-24T05:20:56.816
2026-04-24T05:20:57.816146+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.893005,107.5665324,24.56,True,5.99,6.11,29.81,51.87,32.34,1016.6,1540.96,2026-04-24T05:20:57.817
2026-04-24T05:20:58.815175+07:00,USV-001,CTD-MIDAS-3000,CTD,-6.8930158,107.566515,24.58,True,3.1,3.16,30.04,52.4,31.62,1015.47,1541.21,2026-04-24T05:20:58.816
